step,vehicle_count,avg_speed
1148,801,6.894659705276795
1149,801,6.855623245887881
1150,804,6.788602627368072
1151,804,6.780875351264926
1152,806,6.780648492545889
1153,804,6.800648727257202
1154,801,6.8315859574469435
1155,800,6.83554146139321
1156,802,6.844896759775782
1157,803,6.897212545447888
1158,805,6.8905627542729535
1159,805,6.896338372646446
1160,805,6.94320208431963
1161,805,6.931977250612582
1162,803,6.984672024893675
1163,801,7.078680504239445
1164,801,7.135917316732619
1165,802,7.1799350039183345
1166,804,7.178644445666815
1167,805,7.135517393382857
1168,802,7.205524523561902
1169,803,7.263493399026374
1170,802,7.333331602504747
1171,802,7.437135753595787
1172,803,7.514409419445347
1173,805,7.5564365407014025
1174,805,7.620474242434275
1175,804,7.61977704521285
1176,806,7.657261754079622
1177,807,7.63128240949182
1178,810,7.580843097794264
1179,808,7.563519290930756
1180,808,7.502056960168455
1181,809,7.46061261384578
1182,808,7.437258601161447
1183,807,7.429441031432785
1184,808,7.373140430025501
1185,809,7.3910369827540485
1186,809,7.370558473117144
1187,812,7.333059087215665
1188,810,7.347830111585325
1189,809,7.351995193159804
1190,812,7.38730943964295
1191,811,7.3528669668239806
1192,813,7.2820991320111865
1193,814,7.303015902765198
1194,814,7.247375784501292
1195,813,7.213672516025167
1196,813,7.193127113112258
1197,814,7.117304032184045
1198,815,7.034976740922617
1199,813,6.99169574554608
1200,814,6.955259994273356
1201,817,7.01006681040633
1202,816,7.080870097837804
1203,816,7.104922124297641
1204,818,7.184008571169527
1205,820,7.187165986656706
1206,820,7.182398413740453
1207,820,7.135057469353872
1208,819,7.05310276835842
1209,818,6.925507425143253
1210,815,6.907507675955585
1211,813,6.949805113314637
1212,816,7.066000349537935
1213,816,7.1916537714734154
1214,817,7.224815721641367
1215,819,7.249294737244855
1216,818,7.263236984121069
1217,818,7.29374801870629
1218,821,7.274199449030844
1219,822,7.357585025607195
1220,823,7.4015007152375425
1221,825,7.46895989259437
1222,824,7.563588202552233
1223,824,7.639546394184248
1224,823,7.695549181406096
1225,823,7.761536301061633
1226,822,7.7965223255633855
1227,822,7.835565809246244
1228,822,7.807907112851002
1229,820,7.7790551794348035
1230,821,7.777038815292804
1231,820,7.751458042559459
1232,822,7.83340539489568
1233,823,7.8014392845539
1234,825,7.8075542438322225
1235,825,7.797753480770172
1236,821,7.733225200985845
1237,819,7.682755952271058
1238,821,7.618740229782762
1239,818,7.548923995244546
1240,815,7.505885661440867
1241,816,7.499947079525454
1242,818,7.558713311921632
1243,820,7.620759067089201
1244,820,7.701375399549676
1245,820,7.723846975424318
1246,821,7.760311861465264
1247,821,7.755548886208395
1248,821,7.792138334718887
1249,822,7.749788011145482
1250,822,7.698694598816073
1251,822,7.650935300492126
1252,824,7.630622205759765
1253,823,7.577942253265969
1254,823,7.521342851210248
1255,823,7.4615643206080655
1256,824,7.449880048327815
1257,824,7.481577126702633
1258,825,7.469492803622967
1259,825,7.500614324914307
1260,826,7.480126844041569
1261,826,7.483118528131586
1262,826,7.457128088596158
1263,829,7.464693809181297
1264,830,7.464189617839093
1265,826,7.343013659466903
1266,825,7.361638366413617
1267,826,7.2879432236939765
1268,824,7.267410564772263
1269,824,7.326369197189591
1270,825,7.384145588825009
1271,826,7.382798431555484
1272,829,7.384398488820565
1273,827,7.398784817410932
1274,828,7.409706949770277
1275,828,7.301770239080135
1276,825,7.258522760354946
1277,824,7.169333151936158
1278,827,7.0762866389557395
1279,826,6.9595598346238345
1280,826,6.907671604833859
1281,823,6.86409531241654
1282,822,6.897638262561962
1283,823,6.949730219396679
1284,823,7.046084616827481
1285,825,7.149586890496784
1286,826,7.248494821055573
1287,823,7.282791073555264
1288,823,7.3421204473391315
1289,827,7.275991229239702
1290,827,7.22943163258126
1291,827,7.2198579153605
1292,829,7.175271518754747
1293,829,7.1771207134124655
1294,829,7.17521168705692
1295,829,7.192872634604444
1296,831,7.264337066726864
1297,831,7.231136322559985
1298,833,7.252394768568968
1299,833,7.2690542978537955
1300,832,7.257043764490701
1301,832,7.177625171249679
1302,831,7.157043154223562
1303,830,7.106815215515789
1304,829,7.0957376182727305
1305,830,7.031934568527271
1306,831,7.0062923325473525
1307,831,6.972200313731982
1308,831,6.9794572287846055
1309,834,7.027432872693412
1310,835,7.10693415452967
1311,837,7.177937866172417
1312,840,7.201351997943518
1313,839,7.243748926969071
1314,840,7.2834430919871105
1315,837,7.261434077336424
1316,837,7.20626027763232
1317,837,7.17269298810011
1318,832,7.036355783466309
1319,832,6.95493027075907
1320,834,6.941657244560533
1321,833,6.951840149558615
1322,833,6.998453627881944
1323,835,7.056043516730099
1324,832,7.077751877177381
1325,834,7.056005489239684
1326,833,6.985671014100495
1327,834,6.962493495992992
1328,832,6.927897865302087
1329,833,6.915755888203086
1330,831,6.959614011007257
1331,829,6.973024335102234
1332,825,6.95908639884645
1333,826,6.995500446040146
1334,826,7.040337823259855
1335,825,6.955084836636953
1336,826,6.90908561424905
1337,827,6.88014103920254
1338,829,6.869312816120728
1339,830,6.833292290151042
1340,829,6.755654737540955
1341,829,6.712821439414784
1342,831,6.684005505255825
1343,831,6.561514652782529
1344,828,6.516336534436622
1345,826,6.58094083442627
1346,825,6.580591887609747
1347,826,6.575019540179985
1348,827,6.542357005396334
1349,828,6.571744960805601
1350,827,6.646362259122581
1351,830,6.6898545980371615
1352,832,6.699211615036685
1353,831,6.725077462646055
1354,830,6.680590764192631
1355,828,6.68584964105001
1356,827,6.661171805440966
1357,829,6.677378473715429
1358,829,6.6805897111408
1359,827,6.6382869196773715
1360,826,6.639430532864173
1361,827,6.623859915668181
1362,826,6.649444361267328
1363,827,6.667775371649731
1364,824,6.653969780238927
1365,827,6.737452632179817
1366,828,6.778660431680538
1367,828,6.794895930103843
1368,828,6.720163353014856
1369,830,6.73581916461956
1370,828,6.687930536169705
1371,828,6.665875840461352
1372,828,6.64022816811525
1373,826,6.682032911956861
1374,825,6.667854297557635
1375,825,6.6975899229433775
1376,821,6.6117377247449225
1377,819,6.565718454061923
1378,822,6.538150072024172
1379,823,6.554229195015068
1380,827,6.610389086178311
1381,823,6.667948956062814
1382,822,6.659215715288981
1383,823,6.679993394557313
1384,824,6.728703292389844
1385,826,6.712339401448928
1386,826,6.698723221391795
1387,828,6.695155298873172
1388,829,6.709572050122895
1389,828,6.766244066487305
1390,828,6.80023941141522
1391,828,6.7911866246682795
1392,826,6.706378193015925
1393,826,6.599580628748965
1394,828,6.567064920754708
1395,826,6.473375163795989
1396,826,6.475918592170139
1397,828,6.448347618970349
1398,829,6.393530241525114
1399,826,6.363662312088586
1400,826,6.390310375352379
1401,824,6.415442257066335
1402,826,6.457063522892952
1403,823,6.452246692111654
1404,824,6.492055473487189
1405,826,6.505172555456128
1406,827,6.466635339177004
1407,829,6.464474384054392
1408,831,6.480570305637479
1409,830,6.434588679992286
1410,826,6.392487600404086
1411,829,6.398896934087237
1412,826,6.380633485410126
1413,826,6.399962602840534
1414,829,6.367081216561747
1415,827,6.355454402101403
1416,827,6.356844212114968
1417,828,6.348313359718013
1418,830,6.397142936938404
1419,829,6.439040546116089
1420,827,6.454632644238413
1421,829,6.498695888291718
1422,832,6.531905678171023
1423,827,6.575701729990492
1424,826,6.529517162041592
1425,828,6.527149545909539
1426,829,6.458601922135451
1427,829,6.439382207807916
1428,828,6.44257631079602
1429,829,6.455062083388795
1430,828,6.469724781427557
1431,829,6.451039587324881
1432,829,6.524766263738452
1433,830,6.500681097433205
1434,832,6.466336088160507
1435,831,6.438711973999464
1436,829,6.45406604843192
1437,829,6.433220353567184
1438,829,6.36951131172589
1439,831,6.369809649314649
1440,831,6.302563214466185
1441,830,6.264291640227931
1442,832,6.261404155788274
1443,828,6.225013480684751
1444,828,6.259474952796178
1445,829,6.2920826929258356
1446,829,6.351942107502391
1447,831,6.351852635795206
1448,828,6.325776893658834
1449,828,6.2905009070263604
1450,828,6.293819033973926
1451,831,6.346185362142333
1452,831,6.405193424032669
1453,833,6.367901121480959
1454,832,6.342077923503794
1455,832,6.2738703379620935
1456,836,6.2109019128736245
1457,835,6.145567768106302
1458,833,6.055958211596741
1459,834,6.070317187800319
1460,835,6.093036311584799
1461,836,6.133159584217289
1462,838,6.1842078804652925
1463,838,6.24924983947709
1464,837,6.251870460646325
1465,838,6.240895107708933
1466,838,6.326094089532456
1467,838,6.422948663517707
1468,840,6.483928538462994
1469,839,6.537580905477398
1470,838,6.556206819429711
1471,839,6.5677060533598555
1472,840,6.596983464012632
1473,843,6.63080338412547
1474,844,6.6818003472243985
1475,839,6.6591468180667475
1476,842,6.611534353911618
1477,840,6.6283583779918995
1478,841,6.721762829967032
1479,843,6.756040174600185
1480,844,6.779891964883582
1481,846,6.789283307094576
1482,848,6.773075324425397
1483,849,6.766113948993916
1484,850,6.772117002945077
1485,850,6.845329061140402
1486,851,6.904164069487026
1487,853,6.9465865086402765
1488,854,6.962358570824873
1489,855,6.9491338006404115
1490,856,6.905386682538488
1491,857,6.8309669062353064
1492,858,6.768036389759632
1493,860,6.707093986298709
1494,859,6.614697745869036
1495,860,6.642913177690434
1496,861,6.702024652108451
1497,861,6.8080741530968005
1498,863,6.8524879004864605
1499,866,6.869315934772334
1500,866,6.8596741122485545
1501,863,6.845043837521433
1502,860,6.818628908939904
1503,860,6.839784122776912
1504,860,6.8679691601320805
1505,860,6.9091853783167725
1506,858,6.976601541754373
1507,859,7.039576325022875
1508,858,7.0703599684826
1509,858,7.121210593533919
1510,857,7.096668343512616
1511,855,7.083381381442869
1512,853,7.033577103723948
1513,856,7.10282740204356
1514,856,7.173347801932425
1515,858,7.195444895483783
1516,858,7.155704580386321
1517,858,7.1102270633844675
1518,858,7.090819966732936
1519,858,7.066449695369276
1520,859,7.00879964387096
1521,858,7.000717217392996
1522,860,6.998888747249317
1523,860,7.0485681205275545
1524,862,7.08241498873363
1525,861,7.145694833802836
1526,860,7.172395525299862
1527,860,7.175808231357871
1528,860,7.138881991650417
1529,860,7.100192215994635
1530,858,7.064771705762159
1531,858,7.018112607199564
1532,855,7.017410277706226
1533,854,6.990018361957022
1534,854,7.078283839018849
1535,851,7.0387725563761085
1536,853,6.986993390290404
1537,853,6.991946938149803
1538,854,7.052828020919973
1539,855,7.047976937179457
1540,854,7.033467343653674
1541,855,7.013592507112951
1542,857,6.9160926661361275
1543,856,6.793160784685964
1544,855,6.774053227376852
1545,854,6.841545705058649
1546,851,6.856476246297298
1547,855,6.890105889411262
1548,853,6.851846424689907
1549,854,6.860829445874442
1550,855,6.876402773042675
1551,856,6.900697950184483
1552,857,6.892253313861323
1553,859,6.877336686946653
1554,857,6.88749555261072
1555,855,6.846220834256511
1556,855,6.76675526967715
1557,855,6.70917924424929
1558,854,6.617782539100684
1559,853,6.601312156656004
1560,854,6.613619682282172
1561,855,6.595678632400967
1562,856,6.64866673944846
1563,856,6.6124599169418685
1564,854,6.591412399376027
1565,853,6.653938026457561
1566,853,6.611406683628069
1567,849,6.577160562386716
1568,847,6.600967851706993
1569,847,6.6138766001334925
1570,846,6.6056591624004755
1571,847,6.651813440516579
1572,846,6.733562083039558
1573,846,6.789295770353526
1574,845,6.842643343601741
1575,847,6.933600104798431
1576,847,7.008537164114464
1577,845,7.057344955153674
1578,847,7.058778928553316
1579,846,7.086407698910589
1580,846,7.088704443073277
1581,845,7.107247854802299
1582,846,7.204097599151057
1583,847,7.218180660207235
1584,849,7.202089154778243
1585,847,7.17575888540464
1586,846,7.235412896998336
1587,846,7.256226505541691
1588,845,7.252270138877356
1589,847,7.337294578055273
1590,849,7.390808607782788
1591,848,7.332159340209998
1592,849,7.281989873369199
1593,849,7.2267825772967615
1594,848,7.160505382155842
1595,849,7.133480645041586
1596,848,7.1549067402690945
1597,849,7.231857805353732
1598,851,7.321595631368835
1599,851,7.3131571809888785
1600,850,7.259531982616213
1601,850,7.173804155186121
1602,852,7.204724704780483
1603,851,7.203861848871916
1604,853,7.246626251872147
1605,849,7.280707925833283
1606,847,7.3559069094935525
1607,849,7.470710727074087
1608,847,7.508147985367749
1609,848,7.504761390449744
1610,848,7.49586653449817
1611,848,7.480187153867065
1612,850,7.471364025540983
1613,851,7.420912452741045
1614,850,7.385273344459402
1615,852,7.358005707707531
1616,853,7.4476774646906865
1617,852,7.47451965108998
1618,852,7.529708790258199
1619,851,7.550848414929082
1620,851,7.545078630639272
1621,852,7.603088648173407
1622,852,7.638016092852897
1623,852,7.598622628595527
1624,855,7.622962127788037
1625,855,7.633377062735877
1626,856,7.701044093827998
1627,859,7.762821416469959
1628,858,7.831746326744394
1629,861,7.857268115179507
1630,860,7.838914408477416
1631,861,7.8016043035733285
1632,862,7.744751185768464
1633,863,7.724664300894739
1634,862,7.72613947600127
1635,861,7.698547229601569
1636,860,7.692520934343111
1637,857,7.678561927420771
1638,858,7.635873824387709
1639,859,7.63145021235356
1640,859,7.614187367294195
1641,860,7.567327155952358
1642,861,7.606488469590303
1643,860,7.586485206196331
1644,861,7.567097528884745
1645,859,7.588189417767685
1646,860,7.571517953578452
1647,858,7.541721816565701
1648,858,7.513794507546146
1649,856,7.428101066058182
1650,853,7.404203740524635
1651,852,7.437531395068347
1652,851,7.449705461868174
1653,853,7.497975359006586
1654,850,7.510200694522899
1655,850,7.490554569354243
1656,848,7.536981868054282
1657,845,7.588511252262111
1658,848,7.610432991302618
1659,847,7.713066747662075
1660,845,7.708838859548253
1661,845,7.736106026016575
1662,846,7.6913382641682855
1663,844,7.609400887659563
1664,843,7.58291951450393
1665,837,7.507564417060031
1666,835,7.509191956537526
1667,833,7.4800173298098365
1668,832,7.4218653220837325
1669,831,7.383109050679835
1670,828,7.3952049715220545
1671,828,7.373643029261311
1672,829,7.355556374243595
1673,830,7.415049810554078
1674,827,7.453163269095958
1675,828,7.449285339603461
1676,827,7.411772804631836
1677,827,7.387385131203422
1678,824,7.306354170525251
1679,825,7.3003351516669355
1680,828,7.236916043874072
1681,827,7.215986583030873
1682,827,7.164826337118575
1683,828,7.1812256915980885
1684,829,7.154976965003957
1685,829,7.192465565231051
1686,827,7.174405344443281
1687,826,7.142950514616841
1688,826,7.186475416982192
1689,827,7.169180692878302
1690,827,7.239342506499588
1691,826,7.223946312595989
1692,827,7.1953979768988
1693,825,7.139226668723149
1694,824,7.163410147014633
1695,825,7.188163529531172
1696,825,7.201469551402754
1697,824,7.204922717231666
1698,823,7.201635297108297
1699,823,7.227042716889101
1700,824,7.203081036400104
1701,824,7.2304330440611455
1702,827,7.2772276972848084
1703,828,7.292266417456068
1704,829,7.344167114064271
1705,828,7.344529945315763
1706,828,7.314447944249146
1707,826,7.3022281931486726
1708,825,7.266870048412962
1709,826,7.266587405793773
1710,826,7.219978286659142
1711,825,7.135614906076464
1712,825,7.1197366504071224
1713,825,7.120010420749629
1714,823,7.089693991116823
1715,824,7.036438418280455
1716,824,7.067965549216982
1717,822,7.036737885430654
1718,823,7.043378669634306
1719,820,7.047329092061417
1720,823,7.126113860350901
1721,823,7.148323382750654
1722,823,7.19044943480212
1723,825,7.224427742133344
1724,826,7.242770387366768
1725,827,7.312728406359689
1726,830,7.347219092468055
1727,829,7.335147671471695
1728,829,7.3587916832842035
1729,829,7.3797376592442765
1730,827,7.404650545428812
1731,826,7.406923329085102
1732,827,7.3828866329633165
1733,828,7.33986835974024
1734,826,7.29346805422428
1735,829,7.275426180636853
1736,827,7.244967297231148
1737,828,7.268270056633119
1738,827,7.270743134549377
1739,826,7.287539024418875
1740,828,7.270203438821259
1741,829,7.26651138495853
1742,830,7.239343234413337
1743,830,7.173618692738008
1744,829,7.119981126557177
1745,827,7.044840987721197
1746,828,7.030527731611941
1747,828,7.048362353133274
1748,828,7.098484059385927
1749,829,7.191308102728074
1750,829,7.227346252136418
1751,831,7.243691950976733
1752,830,7.329536661369813
1753,831,7.389365956968749
1754,827,7.3863677276510655
1755,826,7.424349814470017
1756,827,7.447099501872429
1757,830,7.432063096197392
1758,829,7.439009391930687
1759,830,7.517692005053122
1760,832,7.551776054722003
1761,830,7.640026162736709
1762,830,7.6347942194340135
1763,830,7.623071734130706
1764,829,7.550216324274687
1765,829,7.480754485634361
1766,831,7.3538143865542995
1767,832,7.308149574532728
1768,831,7.170007326392796
1769,831,7.0767274290857385
1770,831,7.004008278017798
1771,833,6.888146330426852
1772,827,6.739902126633392
1773,827,6.700027017460063
1774,827,6.726966884839316
1775,825,6.711835335010746
1776,825,6.731860085586562
1777,828,6.70081199999137
1778,828,6.688438793951
1779,829,6.733481855686996
1780,832,6.767210388497773
1781,832,6.777951488137028
1782,829,6.698991605389832
1783,830,6.650262429409204
1784,830,6.58929898520148
1785,831,6.587470838441653
1786,829,6.578543901120224
1787,830,6.665885637389357
1788,832,6.688673951928016
1789,832,6.694560485217151
1790,832,6.653052245660465
1791,833,6.66942322481587
1792,832,6.679425807234233
1793,831,6.65780014742591
1794,832,6.662390199241729
1795,832,6.6315442764506445
1796,833,6.62384962601881
1797,834,6.617017448394304
1798,832,6.68755916294807
1799,830,6.698556461654694
1800,832,6.684697548436512
1801,833,6.646636061687783
1802,831,6.600880208191911
1803,832,6.620705512400068
1804,833,6.690524435497202
1805,833,6.677593788538017
1806,835,6.662091735135184
1807,836,6.633794036056467
1808,838,6.631119397640067
1809,838,6.585317357525515
1810,835,6.495681088225407
1811,837,6.54887384753206
1812,835,6.573630218134489
1813,836,6.588332814385628
1814,838,6.654895478816826
1815,838,6.685552904169904
1816,836,6.743958767061412
1817,837,6.754474162595626
1818,837,6.8486370467241
1819,835,6.892167865859508
1820,834,6.87180449903506
1821,834,6.872701688129788
1822,835,6.835273783417687
1823,837,6.76101633951416
1824,836,6.656107815633411
1825,837,6.6584017150937065
1826,838,6.671376767199785
1827,836,6.739411758960084
1828,840,6.7688289002765165
1829,839,6.71827125880189
1830,838,6.657817197401703
1831,841,6.59680091828621
1832,839,6.472468590679319
1833,834,6.338937663338139
1834,834,6.233497001558561
1835,836,6.124383011965662
1836,834,6.064002048485012
1837,835,6.0644849010401405
1838,836,6.154052988478112
1839,836,6.244022928488096
1840,835,6.30931257036748
1841,831,6.320369925265232
1842,834,6.342638709138914
1843,834,6.42222725324112
1844,832,6.397454651871725
1845,833,6.428891134380065
1846,833,6.439587311982672
1847,829,6.403136629600882
1848,828,6.4183472887024084
1849,830,6.488814316844475
1850,830,6.57470883158335
1851,832,6.635969883540685
1852,831,6.633153027660637
1853,834,6.5942122020780145
1854,834,6.577781171652465
1855,833,6.561055442788923
1856,831,6.490668747879205
1857,832,6.487725401693925
1858,832,6.45665333965806
1859,834,6.398418048211639
1860,835,6.406189049291554
1861,836,6.451079304573513
1862,838,6.4820444337808185
1863,838,6.50729127402416
1864,839,6.520230115842025
1865,840,6.5400710729319975
1866,839,6.535397321699714
1867,840,6.506224461180149
1868,840,6.44954219751309
1869,841,6.433405359232355
1870,843,6.351491774532513
1871,846,6.3289866959111505
1872,844,6.400417295482214
1873,847,6.419543619999777
1874,846,6.3660602415639325
1875,847,6.4082382434286025
1876,849,6.433470143286406
1877,850,6.471447499844986
1878,848,6.530458618853801
1879,850,6.56234621843902
1880,849,6.628752422849109
1881,845,6.706380974590452
1882,847,6.725193340969647
1883,847,6.8054338514669634
1884,849,6.851567735233018
1885,850,6.833775418380482
1886,853,6.815151356554989
1887,852,6.78705193750328
1888,854,6.803364377188786
1889,855,6.8872147537793715
1890,854,6.929133053491728
1891,854,6.9156011364343755
1892,854,6.89243861875874
1893,856,6.8502955888796375
1894,852,6.883542658544911
1895,852,6.906639556931169
1896,854,6.942351890455673
1897,854,6.898452069557021
1898,855,6.9380965530831284
1899,858,6.994684278590778
1900,853,6.94204461250679
1901,852,6.897531358230741
1902,853,6.926721515454901
1903,854,7.002748870706017
1904,854,7.024593518848166
1905,854,7.062160676998343
1906,856,7.158200075004325
1907,856,7.260968419082477
1908,858,7.339147796972947
1909,858,7.367128047436517
1910,859,7.333122216175034
1911,858,7.332040577187121
1912,858,7.316671215012034
1913,861,7.2944978798277464
1914,861,7.211693958963256
1915,863,7.148808058008267
1916,863,7.111939766736861
1917,864,7.065270006737801
1918,865,7.042424884527191
1919,862,6.956243050144172
1920,859,6.914959229631347
1921,857,6.892881016445178
1922,859,6.888340724910652
1923,858,6.873733507256577
1924,857,6.831454667445984
1925,858,6.8251345077589285
1926,856,6.76707255357519
1927,856,6.730859853847491
1928,858,6.719503400719358
1929,857,6.704863336724472
1930,859,6.729622295393826
1931,859,6.712298079293346
1932,859,6.6844627927744344
1933,860,6.636560714825065
1934,860,6.635523203036235
1935,858,6.585220809880587
1936,860,6.522009106466985
1937,862,6.454432467277669
1938,863,6.438946104756158
1939,866,6.471249838390376
1940,867,6.5048569608748785
1941,868,6.478225859843941
1942,868,6.43517315346553
1943,866,6.430945053351801
1944,868,6.529713043434495
1945,866,6.559687992079725
1946,868,6.609024727577736
1947,867,6.649843156302864
1948,862,6.572499422723919
1949,864,6.582066495608353
1950,865,6.623821315773827
1951,865,6.643657537910445
1952,865,6.686368124002093
1953,866,6.6470025128551
1954,865,6.659100718893251
1955,864,6.627585499530079
1956,863,6.628593158488553
1957,864,6.591541910548377
1958,863,6.627676068342142
1959,865,6.642777488663872
1960,865,6.6281721542581105
1961,867,6.5605041389738
1962,867,6.5518908982814565
1963,868,6.5721812559001975
1964,868,6.572412451889367
1965,867,6.605013404801874
1966,867,6.672744459210835
1967,867,6.685805262334793
1968,866,6.696551069842579
1969,863,6.724750784750356
1970,867,6.701238229264167
1971,867,6.764677586732971
1972,865,6.803422570532201
1973,867,6.840548418485094
1974,865,6.883612331844357
1975,866,6.928459200876817
1976,867,6.8410687779081165
1977,865,6.7354663216230675
1978,866,6.646097709733382
1979,866,6.500524641120648
1980,868,6.482234986066221
1981,870,6.480356923850526
1982,870,6.561598826637957
1983,866,6.554721137306711
1984,867,6.515961477774512
1985,868,6.52241216006578
1986,870,6.518192647903374
1987,870,6.488008992013921
1988,870,6.481323130661185
1989,868,6.5537117188041565
1990,871,6.571907752037706
1991,868,6.560515230877841
1992,870,6.576035235010875
1993,870,6.589450095004069
1994,870,6.628818551584857
1995,869,6.650846130152875
1996,866,6.689333990767634
1997,868,6.752743721705024
1998,868,6.802212793683232
1999,867,6.786176243757889
2000,866,6.757399461326907
2001,868,6.726490036446829
2002,866,6.584951225381107
2003,866,6.529360318743788
2004,865,6.487672646723084
2005,865,6.497251467898133
2006,864,6.4831912388392485
2007,863,6.533546282694242
2008,861,6.580958798816427
2009,858,6.619842390801871
2010,863,6.652762021241967
2011,864,6.6281779182418745
2012,865,6.603454903757875
2013,867,6.594235502099491
2014,865,6.583332942250336
2015,865,6.511316130512585
2016,864,6.5094490865987735
2017,865,6.511352155072637
2018,864,6.526997232277234
2019,862,6.51215576841039
2020,862,6.53960781695561
2021,864,6.538600633256754
2022,867,6.583317641099053
2023,868,6.65141399931731
2024,866,6.719413449200343
2025,865,6.794362750846353
2026,866,6.795357714105553
2027,866,6.791961092293065
2028,865,6.812617494560935
2029,864,6.789485467673107
2030,865,6.754581074438108
2031,865,6.742981497920709
2032,868,6.7499684575960215
2033,867,6.705062173804493
2034,868,6.712016769690245
2035,868,6.744842821272226
2036,868,6.7858099559707785
2037,866,6.86175564866082
2038,865,6.8449368447653445
2039,866,6.838602572873766
2040,865,6.881781334856902
2041,867,6.967805241892504
2042,866,7.047835513775887
2043,864,7.150558111708172
2044,865,7.2030840537123195
2045,866,7.232551953741862
2046,865,7.187133986963821
2047,865,7.123603825981331
2048,868,7.098934553250091
2049,868,7.097547879674064
2050,869,7.112634903090303
2051,869,7.168483639795974
2052,869,7.17641292851669
2053,864,7.121809925433045
2054,863,7.057025542047234
2055,866,6.930226204377086
2056,867,6.855483924029046
2057,870,6.814539149621096
2058,869,6.838578900178176
2059,870,6.829690447259858
2060,869,6.827696807193659
2061,870,6.827972620911421
2062,872,6.846211103145289
2063,870,6.788976842072879
2064,871,6.756106946569119
2065,871,6.778941307240684
2066,873,6.82310108077057
2067,873,6.91417783305559
2068,872,6.933357556484692
2069,874,6.9695856792289295
2070,875,7.014383140897598
2071,873,6.99832931500054
2072,873,6.975994972753304
2073,872,6.959722341196061
2074,870,6.882792980402388
2075,872,6.743384722655287
2076,873,6.673804418096146
2077,875,6.649953636404774
2078,875,6.668299108804002
2079,876,6.633535124310141
2080,874,6.657417055062359
2081,875,6.716355591079034
2082,871,6.772145900542682
2083,870,6.7710529167396825
2084,870,6.787825840534345
2085,869,6.7888036960507
2086,872,6.865979952243547
2087,871,6.894449872830272
2088,872,6.913000560891152
2089,873,6.887286521515427
2090,875,6.874598638947693
2091,874,6.886247339376912
2092,874,6.8877381655499255
2093,874,6.931423822284937
2094,873,6.977040730563258
2095,875,6.996704570608581
2096,875,7.006024874609333
2097,874,6.989092367209319
2098,873,6.98913533238992
2099,871,6.976093974014385
2100,872,6.980380069550363
2101,872,6.901771910424523
2102,873,6.872825788834684
2103,875,6.87204606831432
2104,875,6.862270101802424
2105,875,6.788741019433493
2106,876,6.797969956157113
2107,874,6.733299177750188
2108,874,6.688017442137128
2109,873,6.665959017577758
2110,872,6.617355884957009
2111,874,6.559314685801769
2112,877,6.520253490856906
2113,876,6.500330896658909
2114,875,6.47175632959301
2115,875,6.448123875488641
2116,874,6.44628121727795
2117,875,6.467634971240925
2118,875,6.431996780634762
2119,872,6.4413643343472335
2120,873,6.489643908096495
2121,872,6.513417742098985
2122,871,6.544296699493555
2123,871,6.592518687503662
2124,871,6.5921490959921
2125,868,6.521338393399034
2126,865,6.50068316668839
2127,866,6.470104147709811
2128,865,6.462469223008641
2129,866,6.453801086172065
2130,863,6.40208924934426
2131,862,6.376026813219226
2132,862,6.312816634274439
2133,862,6.301571812452501
2134,862,6.30448203213055
2135,863,6.3485295298873945
2136,864,6.405894869527002
2137,866,6.402153926927053
2138,865,6.389294086223117
2139,863,6.373873000640908
2140,863,6.386307624592063
2141,862,6.329878549264915
2142,861,6.325128613983239
2143,863,6.323298235646798
2144,863,6.32844384171065
2145,863,6.320530552609952
2146,865,6.28132427162459
2147,866,6.3120014948307155
2148,868,6.3733939670464625
2149,866,6.387842572731647
2150,867,6.385926281000451
2151,864,6.4248761500566
2152,866,6.393402656162249
2153,864,6.368556108796575
2154,866,6.335811536071452
2155,866,6.2744008987570625
2156,860,6.304497104671234
2157,861,6.238403811431162
2158,861,6.234176291558811
2159,862,6.159633209421112
2160,860,6.159611684501782
2161,862,6.182115782714598
2162,861,6.170205507644856
2163,862,6.174562551861729
2164,863,6.218840355522433
2165,861,6.157816496458487
2166,863,6.117399253980718
2167,863,6.1307247958431645
2168,864,6.122999328559724
2169,863,6.1211123575149164
2170,863,6.08260564952622
2171,863,6.09989994827102
2172,865,6.060966412096823
2173,865,6.051747124837239
2174,864,6.097478243292712
2175,864,6.14418282299683
2176,864,6.187715185253819
2177,865,6.227437167270739
2178,866,6.245891264286836
2179,867,6.24342694238187
2180,869,6.270036735806038
2181,870,6.290814749095949
2182,870,6.260545168570638
2183,871,6.2703962837493075
2184,872,6.320014470202739
2185,873,6.354396392037108
2186,874,6.39061883932439
2187,872,6.357419648735093
2188,874,6.358514694556317
2189,873,6.338833719094201
2190,873,6.316348256432063
2191,875,6.280348565278326
2192,876,6.226231508533435
2193,873,6.190716749422495
2194,874,6.261312352498494
2195,875,6.267242767281015
2196,877,6.299632931697588
2197,879,6.322612428331783
2198,879,6.324190642792027
2199,881,6.329282878720843
2200,881,6.3045575055489955
2201,882,6.3015161323823135
2202,881,6.350731595309057
2203,882,6.378772092568316
2204,882,6.389937793580461
2205,883,6.3754095001353495
2206,882,6.344930773233633
2207,882,6.2956653800298135
2208,884,6.300044180742764
2209,882,6.313929186624295
2210,885,6.372956124206479
2211,886,6.402352723856839
2212,882,6.368067556894307
2213,880,6.386632315022355
